1653,長庚大學,醫學影像暨放射科學系,物x1.25 英x1.25 數甲x1.25 生x1.00 化x1.00,13,182.00,,-------,-------,-------,-------,-------
1654,長庚大學,物理治療學系,英x1.50 生x1.50 物x1.25 化x1.00,20,217.25,,-------,-------,-------,-------,-------
1655,長庚大學,職能治療學系,英x1.25 生x1.25 數Ax1.00 物x1.00 化x1.00,22,181.25,,-------,-------,-------,-------,-------
1656,長庚大學,生物醫學系,化x1.25 生x1.25 英x1.25 數甲x1.00 物x1.00,27,136.00,,168.65,-------,-------,-------,-------
1657,長庚大學,呼吸治療學系,英x1.50 生x1.00 化x1.00,20,127.50,,160.75,-------,-------,-------,-------
1660,長庚大學,電機工程學系,物x1.50 數甲x1.50 英x1.25 國x1.00,34,163.50,,-------,-------,-------,-------,-------
1661,長庚大學,機械工程學系,物x1.50 數甲x1.50 英x1.25 國x1.00 化x1.00,20,117.50,,-------,-------,-------,-------,-------
1662,長庚大學,化工與材料工程學系,數甲x1.00 英x1.00 化x1.00 物x1.00 國x1.00,29,137.00,數學甲 32,-------,-------,-------,-------,-------
1663,長庚大學,電子工程學系,物x1.00 數甲x1.00 化x1.00 英x1.00 國x1.00,37,105.00,,-------,-------,-------,-------,-------
1664,長庚大學,資訊工程學系,數甲x1.00 物x1.00 英x1.00 國x1.00,29,115.00,,-------,-------,-------,-------,-------
1665,長庚大學,人工智慧學士學位學程,數甲x1.00 英x1.00 物x1.00 國x1.00,17,84.00,,-------,-------,-------,-------,-------
1666,長庚大學,生物醫學工程學系,數甲x1.00 英x1.50 化x1.50,6,138.50,,-------,-------,-------,-------,-------
1667,長庚大學,醫務管理學系,英x1.50 國x1.00 公x1.00,19,108.00,,-------,-------,-------,-------,-------
1670,長庚大學,工商管理學系(數智商務組),英x1.00 國x1.00 公x1.00,14,79.00,,-------,-------,-------,-------,-------
1671,長庚大學,工商管理學系(工業管理組),英x1.00 國x1.00 物x1.00,8,44.00,,-------,-------,-------,-------,-------
1672,長庚大學,工業設計學系(社會組),英x1.50 國x1.00 歷x1.00,7,68.00,,-------,-------,-------,-------,-------
1673,長庚大學,工業設計學系(自然組),英x1.50 物x1.00 國x1.00,2,80.50,,-------,-------,-------,-------,-------
1674,長庚大學,資訊管理學系(數據分析與創新組),英x1.50 國x1.25 公x1.00,4,99.75,,-------,-------,-------,-------,-------
1675,長庚大學,資訊管理學系(數位金融科技組),數甲x1.50 英x1.50 國x1.25,16,76.00,,-------,-------,-------,-------,-------
1676,國立臺中教育大學,教育學系,國x1.50 數Bx1.00 英x1.00 歷x1.00 地x1.00,27,156.50,,-------,-------,-------,-------,-------
1677,國立臺中教育大學,特殊教育學系,國x1.50 英x1.50 數Bx1.25 公x1.00,26,144.25,,178.30,-------,-------,-------,-------
1700,國立臺中教育大學,幼兒教育學系,國x1.50 英x1.25 公x1.00,11,134.25,,-------,-------,-------,-------,-------
1701,國立臺中教育大學,體育學系,數Bx2.00 國x2.00 英x2.00 生x1.00 術科x1.00,7,212.56,,-------,-------,-------,-------,-------
1702,國立臺中教育大學,語文教育學系,國x2.00 歷x1.25 英x1.25 地x1.00 數Bx1.00,2,233.50,,-------,-------,-------,-------,-------
1703,國立臺中教育大學,區域與社會發展學系,歷x2.00 地x2.00 公x2.00 國x1.00 英x1.00,37,303.00,歷史 43,307.20,-------,-------,-------,-------
1704,國立臺中教育大學,諮商與應用心理學系,國x2.00 英x2.00 數Bx1.75 公x1.00,20,266.00,,-------,-------,-------,-------,-------
1705,國立臺中教育大學,美術學系,術科x2.00 國x1.00 英x1.00 歷x1.00,9,237.60,,-------,-------,-------,-------,-------
1706,國立臺中教育大學,音樂學系(自費),術科x2.00 英x1.00 國x1.00,8,217.44,,-------,-------,-------,-------,-------
1707,國立臺中教育大學,音樂學系(公費),術科x2.00 英x1.00 國x1.00,1,245.14,,-------,-------,-------,-------,-------
1710,國立臺中教育大學,台灣語文學系,國x1.00 英x1.00 歷x1.00 地x1.00,22,119.00,,-------,-------,-------,-------,-------
1711,國立臺中教育大學,英語學系,英x2.00 國x1.00 歷x1.00 地x1.00 數Bx1.00,0,-----,,-------,-------,-------,-------,-------
1712,國立臺中教育大學,數學教育學系,數Ax1.50 英x1.00 國x1.00 物x1.00,8,90.50,,-------,-------,-------,-------,-------
1713,國立臺中教育大學,科學教育與應用學系,英x1.00 國x2.00 數甲x1.00 化x2.00 物x2.00,25,110.00,,-------,-------,-------,-------,-------
1714,國立臺中教育大學,資訊工程學系,數甲x1.25 英x1.00 物x1.00 國x1.00,19,133.25,"數學甲 25
英文 33",143.10,-------,-------,-------,-------
1715,國立臺中教育大學,數位內容科技學系,數Bx2.00 英x1.50 國x1.00 物x1.00,15,162.00,,-------,-------,-------,-------,-------
1716,國立臺中教育大學,國際企業學系,英x1.50 國x1.25 數Bx1.00 公x1.00,28,170.50,,-------,-------,-------,-------,-------
1717,國立臺中教育大學,文化創意產業設計與營運學系,英x2.00 公x2.00 國x1.00 歷x1.00,25,208.00,,217.60,-------,-------,-------,-------
1720,國立臺北教育大學,教育學系,國x1.50 英x1.50 數Bx1.25 歷x1.00 公x1.00,20,242.00,,244.05,-------,-------,-------,-------
1721,國立臺北教育大學,教育經營與管理學系,英x1.50 國x1.50 數Bx1.50 公x1.00,23,204.00,,-------,-------,-------,-------,-------
1722,國立臺北教育大學,幼兒與家庭教育學系,國x1.50 英x1.50 數Bx1.00 歷x1.00 地x1.00,23,216.00,,258.10,-------,-------,-------,-------
1723,國立臺北教育大學,特殊教育學系(文組),英x2.00 國x1.50 地x1.50 數Bx1.00,8,228.50,,-------,-------,-------,-------,-------
1724,國立臺北教育大學,特殊教育學系(理組),英x2.00 國x1.50 物x1.50 數Bx1.00,8,164.50,,-------,-------,-------,-------,-------
1725,國立臺北教育大學,心理與諮商學系,數Bx1.50 英x1.25 國x1.25 公x1.00 歷x1.00,23,264.25,,-------,-------,-------,-------,-------
1726,國立臺北教育大學,社會與區域發展學系,英x2.00 數Bx1.00 國x1.00 地x1.50 歷x1.50,18,269.50,,-------,-------,-------,-------,-------
1727,國立臺北教育大學,兒童英語教育學系,英x2.00 國x1.00 數Bx1.00 歷x1.00,3,219.00,,-------,-------,-------,-------,-------
1730,國立臺北教育大學,語文與創作學系語文師資組,國x2.00 英x1.25 歷x1.00 數Bx1.00 地x1.00,21,212.75,,-------,-------,-------,-------,-------
1731,國立臺北教育大學,語文與創作學系文學創作組,國x2.00 英x1.25 歷x1.00 地x1.00,27,183.00,國文 44,226.90,-------,-------,-------,-------
1732,國立臺北教育大學,文化創意產業經營學系,社x1.50 英x1.50 國x1.50 地x1.00 歷x1.00,20,229.50,,-------,-------,-------,-------,-------
1733,國立臺北教育大學,藝術與造形設計學系設計組,英x1.50 數Bx2.00 國x1.25 歷x1.00,17,195.75,,-------,-------,-------,-------,-------
1734,國立臺北教育大學,藝術與造形設計學系藝術組,國x1.50 英x1.50 歷x1.00 數Bx1.00,11,178.50,,180.80,-------,-------,-------,-------
1735,國立臺北教育大學,音樂學系,術科x2.00 英x1.00 國x1.00,3,255.72,,276.07,-------,-------,-------,-------
1736,國立臺北教育大學,數學暨資訊教育學系數學組,數甲x2.00 國x1.50 英x1.00,12,138.50,,-------,-------,-------,-------,-------
1737,國立臺北教育大學,數學暨資訊教育學系人工智慧與資訊教育組,數甲x2.00 英x1.50 國x1.25,8,162.25,,-------,-------,-------,-------,-------
1740,國立臺北教育大學,自然科學教育學系,物x1.50 化x1.50 數甲x1.00 英x1.25,18,68.75,,-------,-------,-------,-------,-------
1741,國立臺北教育大學,數位科技設計學系創意設計組,英x1.50 國x1.00 公x1.00,7,150.50,,-------,-------,-------,-------,-------
1742,國立臺北教育大學,數位科技設計學系資訊應用組,數甲x1.50 物x1.00 英x1.50,10,117.00,數學甲 22,-------,-------,124.00,-------,-------
1743,國立臺北教育大學,資訊科學系,數甲x2.00 英x2.00 物x2.00 國x1.00,17,226.00,,-------,-------,-------,-------,-------
1744,國立臺北教育大學,體育學系(男),術科x2.00 數Bx1.50 國x1.00 英x1.00 生x1.00,8,294.54,,-------,-------,-------,-------,-------
1745,國立臺北教育大學,體育學系(女),術科x2.00 數Bx1.50 國x1.00 英x1.00 生x1.00,5,289.72,,-------,-------,-------,-------,-------
1746,國立臺南大學,教育學系,國x1.50 英x1.50 公x1.00 歷x1.00 地x1.00,3,206.50,,-------,-------,-------,-------,-------
1747,國立臺南大學,諮商與輔導學系,國x1.50 英x1.50 數Bx1.50 公x1.00,17,199.00,,-------,-------,-------,-------,-------
1750,國立臺南大學,特殊教育學系,國x1.50 英x1.50 數Bx1.50 公x1.00,20,90.00,,-------,-------,-------,-------,-------
1751,國立臺南大學,幼兒教育學系,國x2.00 英x1.50 數Bx1.00 歷x1.00 地x1.00,21,153.00,國文 31,-------,-------,-------,-------,-------
1752,國立臺南大學,體育學系,術科x1.00 國x2.00 數Bx2.00 英x1.00 生x1.00,6,183.42,,-------,-------,-------,-------,-------
1753,國立臺南大學,國語文學系,國x2.00 英x1.25 數Bx1.00 歷x1.00 地x1.00,17,125.25,,-------,-------,-------,-------,-------
1754,國立臺南大學,英語學系,英x2.00 國x1.25 歷x1.00 地x1.00,29,100.25,,-------,-------,-------,-------,-------
1755,國立臺南大學,文化與自然資源學系,歷x2.00 地x2.00 英x1.00 國x1.00,26,139.00,,-------,-------,-------,-------,-------
1756,國立臺南大學,音樂學系,術科x2.00 國x1.00 英x1.00,17,179.90,,-------,-------,-------,-------,-------
1757,國立臺南大學,視覺藝術與設計學系,術科x2.00 國x2.00 英x1.00 歷x1.00,26,195.60,,-------,-------,-------,-------,-------
1760,國立臺南大學,戲劇創作與應用學系(男),國x2.00 英x2.00 歷x1.50 地x1.00 數Bx1.00,7,190.50,,-------,-------,-------,-------,-------
1761,國立臺南大學,戲劇創作與應用學系(女),國x2.00 英x2.00 歷x1.50 地x1.00 數Bx1.00,11,217.50,,231.05,-------,-------,-------,-------
1762,國立臺南大學,應用數學系,數甲x2.00 物x1.50 英x1.50 國x1.00,23,132.50,,-------,-------,-------,-------,-------
1763,國立臺南大學,數位學習科技學系(社會組),數Bx2.00 英x1.75 國x1.50 地x1.00,7,209.50,,-------,-------,-------,-------,-------
1764,國立臺南大學,數位學習科技學系(自然組),數甲x2.00 英x1.75 國x1.50 物x1.00,9,182.75,,-------,-------,-------,-------,-------
1765,國立臺南大學,資訊工程學系,數甲x1.00 英x2.00 物x1.50,19,142.00,"數學甲 18
英文 47",-------,-------,-------,-------,-------
1766,國立臺南大學,電機工程學系,數甲x1.50 英x1.50 物x1.00 化x1.00,19,150.50,數學甲 30,-------,-------,-------,-------,-------
1767,國立臺南大學,材料科學系,物x1.50 化x1.50 數甲x1.00 英x1.00 國x1.00,24,176.00,物理 37,-------,-------,-------,-------,-------
1770,國立臺南大學,綠色能源科技學系,數甲x1.50 物x1.50 英x1.00,13,92.00,,-------,-------,-------,-------,-------
1771,國立臺南大學,生物科技學系,生x2.00 國x1.50 化x1.50 英x1.00,18,166.00,生物 34,-------,-------,-------,-------,-------
1772,國立臺南大學,生態暨環境資源學系,地x1.00 英x1.00 國x1.00,21,74.00,,-------,-------,-------,-------,-------
1773,國立臺南大學,行政管理學系,國x1.50 英x1.50 數Bx1.00 公x1.00 歷x1.00,20,212.00,國文 40,-------,-------,-------,-------,-------
1774,國立臺南大學,經營與管理學系,英x2.00 數Bx1.50 公x1.50 國x1.00,16,207.00,,-------,-------,-------,-------,-------
1775,國立東華大學,應用數學系數學科學組,數甲x1.50 英x1.00 國x1.00,14,50.50,,-------,-------,-------,-------,-------
1776,國立東華大學,應用數學系統計科學組,數甲x1.50 英x1.00 國x1.00,8,68.00,,-------,-------,-------,-------,-------
1777,國立東華大學,物理學系物理組,物x1.00 英x1.00 數甲x1.00 國x1.00 化x1.00,8,87.00,,-------,-------,-------,-------,-------
2000,國立東華大學,物理學系奈米與光電科學組,物x1.00 英x1.00 數甲x1.00 國x1.00 化x1.00,10,87.00,,-------,-------,-------,-------,-------
2001,國立東華大學,化學系,化x2.00 英x1.00 數甲x1.00 物x1.00 國x1.00,23,101.00,,-------,-------,-------,-------,-------
2002,國立東華大學,生命科學系,生x1.75 化x1.50 英x1.75 國x1.00,11,100.25,,-------,-------,-------,-------,-------
2003,國立東華大學,資訊工程學系資工組,數甲x1.50 英x1.25 國x1.00,14,125.50,,-------,-------,-------,-------,-------
2004,國立東華大學,資訊工程學系國際組,英x1.50 數甲x1.25 國x1.00,5,126.50,,-------,-------,-------,-------,-------
2005,國立東華大學,電機工程學系,數甲x1.50 物x1.25 英x1.25 國x1.00,26,139.75,,-------,-------,-------,-------,-------
2006,國立東華大學,材料科學與工程學系,物x1.00 化x1.00 英x1.00 數甲x1.00 國x1.00,28,97.00,,-------,-------,-------,-------,-------
2007,國立東華大學,光電工程學系,物x1.50 數甲x1.00 英x1.00 化x1.00 國x1.00,21,113.00,,-------,-------,-------,-------,-------
2010,國立東華大學,企業管理學系,英x1.50 數Bx1.50 國x1.00 公x1.00,25,116.00,,-------,-------,-------,-------,-------
2011,國立東華大學,會計學系,英x2.00 數Bx1.50 國x1.00 公x1.00,27,157.00,,-------,-------,-------,-------,-------
2012,國立東華大學,資訊管理學系,英x2.00 國x2.00 公x1.00,18,135.00,,-------,-------,-------,-------,-------
2013,國立東華大學,國際企業學系,英x2.00 數Bx1.75 國x1.00 公x1.00,25,126.75,,-------,-------,-------,-------,-------
2014,國立東華大學,財務金融學系,數Bx1.50 英x1.50 國x1.00 公x1.00,22,172.00,,-------,-------,-------,-------,-------
2015,國立東華大學,觀光暨休閒遊憩學系,英x2.00 國x1.50 地x1.50 數Bx1.00,8,131.50,,-------,-------,-------,-------,-------
2016,國立東華大學,管理學院管理科學與財金國際學士學位學程,英x2.00 數Bx1.50 國x1.00 公x1.00,2,178.00,,-------,-------,-------,-------,-------
2017,國立東華大學,華文文學系,國x2.00 歷x2.00 英x1.00,10,132.00,,-------,-------,-------,-------,-------
2020,國立東華大學,中國語文學系,國x2.00 歷x1.50 英x1.25 地x1.00,8,145.25,,-------,-------,-------,-------,-------
2021,國立東華大學,英美語文學系,英x2.00 國x1.25 歷x1.00 公x1.00,6,127.00,,-------,-------,-------,-------,-------
2022,國立東華大學,臺灣文化學系,地x2.00 歷x2.00 英x2.00 國x1.00,8,164.00,,-------,-------,-------,-------,-------
2023,國立東華大學,歷史學系,歷x2.00 公x2.00 地x1.50 英x1.00 國x1.00,17,275.50,,290.85,-------,-------,-------,-------
2024,國立東華大學,經濟學系,數Bx1.00 英x1.00 國x1.00 公x1.00,18,114.00,,-------,-------,-------,-------,-------
2025,國立東華大學,諮商與臨床心理學系(自然組),英x1.50 數甲x1.50 國x1.00,17,110.50,,-------,-------,-------,-------,-------
2026,國立東華大學,諮商與臨床心理學系(社會組),英x1.50 數Bx1.50 國x1.00 公x1.00,2,207.50,,-------,-------,-------,-------,-------
2027,國立東華大學,社會學系,國x1.50 英x2.00 公x2.00,14,173.00,,-------,-------,-------,-------,-------
2030,國立東華大學,公共行政學系,國x2.00 公x2.00 英x1.50,17,190.50,,-------,-------,-------,-------,-------
2031,國立東華大學,法律學系,英x1.50 國x2.00 公x1.50 社x1.00,18,245.00,英文 34,281.90,-------,-------,-------,-------
2032,國立東華大學,教育與潛能開發學系,公x2.00 國x2.00 數Bx1.50 英x1.00,12,120.50,,-------,-------,-------,-------,-------
2033,國立東華大學,教育行政與管理學系,國x2.00 英x2.00 數Bx1.50 公x1.00 歷x1.00,11,163.00,,-------,-------,-------,-------,-------
2034,國立東華大學,特殊教育學系,英x1.25 國x1.25 歷x1.00 地x1.00,6,91.00,,-------,-------,-------,-------,-------
2035,國立東華大學,幼兒教育學系,國x2.00 英x2.00 公x2.00 歷x1.00,6,147.00,,-------,-------,-------,-------,-------
2036,國立東華大學,族群關係與文化學系,國x1.50 社x1.00 公x2.00 英x1.00,1,176.50,,-------,-------,-------,-------,-------
2037,國立東華大學,民族語言與傳播學系,國x1.00 英x1.00 公x1.00 社x1.00,2,128.00,,-------,-------,-------,-------,-------
2040,國立東華大學,民族事務與發展學系,公x2.00 社x2.00 國x1.00 英x1.00,0,-----,,-------,-------,-------,-------,-------
2041,國立東華大學,民族社會工作學士學位學程,公x2.00 社x2.00 國x1.00 英x1.00,4,135.00,,-------,-------,-------,-------,-------
2042,國立東華大學,原住民族樂舞與藝術學士學位學程,國x2.00 公x2.00 歷x1.00,3,116.00,,-------,-------,-------,-------,-------
2043,國立東華大學,自然資源與環境學系,生x2.00 國x2.00 英x1.00,8,125.00,,-------,-------,-------,-------,-------
2044,國立東華大學,縱谷跨域書院學士學位學程,國x2.00 英x1.75 公x1.50,3,164.25,國文 42,-------,-------,-------,-------,-------
2045,國立東華大學,音樂學系,術科x2.00 國x1.00 英x1.00,2,176.02,,-------,-------,-------,-------,-------
2046,國立東華大學,藝術與設計學系,術科x2.00 國x2.00 英x1.00 歷x1.00,9,188.40,,-------,-------,-------,-------,-------
2047,國立東華大學,藝術創意產業學系,國x2.00 英x2.00 歷x1.00 地x1.00,15,163.00,,-------,-------,-------,-------,-------
2050,國立東華大學,體育與運動科學系,術科x1.00 國x1.00 數Bx1.00 英x1.00 生x1.00,10,131.84,,-------,-------,-------,-------,-------
2051,臺北市立大學,教育學系,國x2.00 英x2.00 數Bx2.00 歷x1.00 地x1.00,17,269.00,,273.10,-------,-------,-------,-------
2052,臺北市立大學,特殊教育學系,國x2.00 數Bx1.50 英x1.50 公x1.00,19,179.00,,-------,-------,-------,-------,-------
2053,臺北市立大學,幼兒教育學系,英x2.00 國x2.00 歷x1.00 地x1.00,25,201.00,英文 22,224.10,-------,-------,-------,-------
2054,臺北市立大學,心理與諮商學系,英x2.00 國x1.50 數Bx1.50 公x1.00,17,246.00,,-------,-------,-------,-------,-------
2055,臺北市立大學,學習與媒材設計學系,國x2.00 數Bx1.50 英x2.00 歷x1.00 地x1.00,15,244.00,,-------,-------,-------,-------,-------
2056,臺北市立大學,中國語文學系,國x2.00 歷x1.00 英x1.00,24,140.00,,-------,-------,-------,-------,-------
2057,臺北市立大學,歷史與地理學系,國x1.50 歷x1.50 地x1.50 數Bx1.00 英x1.00,16,246.50,,269.10,-------,-------,-------,-------
2060,臺北市立大學,英語教學系,英x2.00 國x1.25 數Bx1.00 地x1.00,3,204.25,,-------,-------,-------,-------,-------
2061,臺北市立大學,社會暨公共事務學系,公x2.00 國x1.50 英x1.50 數Bx1.00 歷x1.00,18,276.50,,-------,-------,-------,-------,-------
2062,臺北市立大學,音樂學系,術科x2.00 英x1.00 國x1.00,5,246.28,,-------,-------,-------,-------,-------
2063,臺北市立大學,視覺藝術學系,術科x2.00 國x2.00 英x1.00 數Bx1.00 歷x1.00,21,248.00,,-------,-------,-------,-------,-------
2064,臺北市立大學,應用物理暨化學系電子物理組,物x1.50 化x1.50 英x1.25 數甲x1.00 國x1.00,8,197.25,,-------,-------,-------,-------,-------
2065,臺北市立大學,應用物理暨化學系應用化學組,化x1.50 物x1.50 英x1.25 數甲x1.00 國x1.00,9,189.50,化學 34,-------,-------,-------,-------,-------
2066,臺北市立大學,地球環境暨生物資源學系,英x1.50 數甲x1.00 國x1.50 物x1.00 化x1.50,14,184.00,,-------,-------,-------,-------,-------
2067,臺北市立大學,數學系,數甲x2.00 物x1.00 英x1.00 國x1.25,16,147.25,,-------,-------,-------,-------,-------
2070,臺北市立大學,資訊科學系,數甲x2.00 英x2.00 國x1.25 物x1.00,25,204.00,,212.55,-------,-------,-------,-------
2071,臺北市立大學,體育學系,術科x1.50 英x2.00 國x1.00 生x1.00,11,197.47,,209.92,-------,-------,-------,-------
2072,臺北市立大學,休閒運動管理學系,術科x1.00 公x1.00 社x1.00 國x1.00,3,139.27,,-------,-------,-------,-------,-------
2073,臺北市立大學,運動健康科學系,英x1.50 生x1.00 國x1.00,2,143.50,英文 39,-------,-------,-------,-------,-------
2074,臺北市立大學,城市發展學系,地x2.00 英x2.00 國x1.00,9,197.00,,-------,-------,-------,-------,-------
2075,臺北市立大學,都會產業經營與行銷學系,英x2.00 數Bx2.00 國x1.00 公x1.00,12,233.00,,-------,-------,-------,-------,-------
2076,臺北市立大學,衛生福利學系,英x2.00 生x2.00 數甲x1.00 國x1.50,15,186.50,,-------,-------,-------,-------,-------
2077,國立屏東大學,教育學系,英x2.00 國x2.00 數Bx1.50 公x1.00,21,108.00,,-------,-------,-------,-------,-------
2100,國立屏東大學,幼兒教育學系,國x2.00 英x2.00 數Bx1.00 歷x1.00 地x1.00,10,127.00,,-------,-------,-------,-------,-------
2101,國立屏東大學,特殊教育學系,國x1.50 數Bx1.25 英x1.25 公x1.00,4,76.00,,-------,-------,-------,-------,-------
2102,國立屏東大學,教育心理與輔導學系,國x1.50 英x1.50 數Bx1.25 公x1.00,18,149.00,,-------,-------,-------,-------,-------
2103,國立屏東大學,中國語文學系,國x2.00 英x1.25 歷x1.00,11,93.75,,-------,-------,-------,-------,-------
2104,國立屏東大學,英語學系,英x2.00 國x1.00 歷x1.00,4,115.00,,-------,-------,-------,-------,-------
2105,國立屏東大學,文化創意產業學系,國x2.00 英x1.00 歷x1.00,10,123.00,,-------,-------,-------,-------,-------
2106,國立屏東大學,社會發展學系,公x1.00 歷x1.00 地x1.00 英x1.00 國x1.00,12,101.00,,-------,-------,-------,-------,-------
2107,國立屏東大學,應用英語學系,英x2.00 國x2.00 公x1.00,4,163.00,,-------,-------,-------,-------,-------
2110,國立屏東大學,應用日語學系,英x2.00 國x2.00 公x1.00,3,179.00,,-------,-------,-------,-------,-------
2111,國立屏東大學,視覺藝術學系數位媒體設計組,國x2.00 英x1.50 歷x1.50,3,194.00,,-------,-------,-------,-------,-------
2112,國立屏東大學,商業自動化與管理學系,英x2.00 數Bx1.75 國x1.00 公x1.00,3,164.75,,-------,-------,-------,-------,-------
2113,國立屏東大學,行銷與流通管理學系,英x2.00 數Bx2.00 國x1.00 公x1.00,6,155.00,,-------,-------,-------,-------,-------
2114,國立屏東大學,休閒事業經營學系,英x1.50 國x1.50 公x1.00 數Bx1.00,3,129.00,,-------,-------,-------,-------,-------
2115,國立屏東大學,不動產經營學系,國x1.50 英x1.25 公x1.00,8,127.50,,-------,-------,-------,-------,-------
2116,國立屏東大學,企業管理學系,英x1.50 數Bx1.25 國x1.00 公x1.25,9,147.75,,-------,-------,-------,-------,-------
2117,國立屏東大學,國際經營與貿易學系,英x1.50 數Bx1.50 公x1.00 國x1.00,2,188.00,,-------,-------,-------,-------,-------
2120,國立屏東大學,財務金融學系,數Bx2.00 英x2.00 公x1.50 國x1.00,11,214.50,,-------,-------,-------,-------,-------
2121,國立屏東大學,會計學系,國x2.00 英x2.00 數Bx1.50 公x1.00,9,211.00,,-------,-------,-------,-------,-------
2122,國立屏東大學,大數據商務應用學士學位學程,數Bx2.00 英x2.00 國x1.00 公x1.00,12,165.00,,-------,-------,-------,-------,-------
2123,國立屏東大學,應用化學系,化x2.00 英x1.50 數甲x1.50,16,89.00,,-------,-------,-------,-------,-------
2124,國立屏東大學,應用數學系,數甲x2.00 英x1.00 國x1.00,11,53.00,,-------,-------,-------,-------,-------
2125,國立屏東大學,應用物理系物理組,物x2.00 數Ax1.75 英x1.00 國x1.00,10,70.00,,-------,-------,-------,-------,-------
2126,國立屏東大學,應用物理系光電暨材料組,物x2.00 數Ax1.75 英x1.00 國x1.00 化x1.00,16,123.50,,-------,-------,-------,-------,-------
2127,國立屏東大學,科學傳播學系,國x1.50 生x1.25 英x1.00,1,101.00,,-------,-------,-------,-------,-------
2130,國立屏東大學,智慧機器人學系,數Ax2.00 物x2.00 英x1.00,9,80.00,,-------,-------,-------,-------,-------
2131,國立屏東大學,電腦與通訊學系,數Ax2.00 英x2.00 國x1.00 物x1.00,2,152.00,,-------,-------,-------,-------,-------
2132,國立屏東大學,資訊工程學系,數Ax2.00 英x2.00 國x1.00 物x1.00,23,144.00,數學A 13,-------,-------,-------,-------,-------
2133,國立屏東大學,電腦科學與人工智慧學系,數甲x2.00 英x2.00 國x1.50,16,112.00,,-------,-------,-------,-------,-------
2134,國立屏東大學,資訊管理學系,英x2.00 數Bx2.00 國x1.00 公x1.00,2,214.00,,-------,-------,-------,-------,-------
2135,國立屏東大學,音樂學系,術科x2.00 英x1.00 國x1.00 歷x1.00,2,221.00,,-------,-------,-------,-------,-------
2136,國立屏東大學,視覺藝術學系美術組,術科x2.00 國x1.50 英x1.50 歷x1.00,2,215.70,,-------,-------,-------,-------,-------
2137,國立屏東大學,體育學系,英x2.00 術科x1.50 數Bx1.00 國x1.00 生x1.00,2,160.14,,-------,-------,-------,-------,-------
2140,國立臺東大學,全校不分系學士學位學程,國x1.50 公x1.00 社x1.00,4,126.50,,-------,-------,-------,-------,-------
2141,國立臺東大學,教育學系,國x1.50 數Bx1.50 英x1.00 公x1.00,4,120.00,,-------,-------,-------,-------,-------
2142,國立臺東大學,體育學系,國x2.00 英x1.50 公x1.00,4,104.00,,-------,-------,-------,-------,-------
2143,國立臺東大學,幼兒教育學系,國x2.00 英x2.00 數Bx1.75 公x1.00,3,128.50,,-------,-------,-------,-------,-------
2144,國立臺東大學,特殊教育學系,國x2.00 英x1.50 公x1.00,1,131.50,,-------,-------,-------,-------,-------
2145,國立臺東大學,文化資源與休閒產業學系,國x1.50 歷x1.50 英x1.00,4,101.50,,-------,-------,-------,-------,-------
2146,國立臺東大學,數位媒體與文教產業學系,國x2.00 英x1.00 歷x1.00,10,103.00,,-------,-------,-------,-------,-------
2147,國立臺東大學,公共與文化事務學系,社x2.00 國x1.50 歷x1.00 地x1.00,6,212.50,,-------,-------,-------,-------,-------
2150,國立臺東大學,身心整合與運動休閒產業學系,國x1.50 英x1.50 數Bx1.00 公x1.00,5,82.00,,-------,-------,-------,-------,-------
2151,國立臺東大學,英美語文學系,英x2.00 國x1.50 歷x1.00 地x1.00,1,175.00,,-------,-------,-------,-------,-------
2152,國立臺東大學,華語文學系,國x2.00 英x1.50 歷x1.00,2,128.00,,-------,-------,-------,-------,-------
2153,國立臺東大學,美術產業學系,術科x2.00 國x1.00 歷x1.00,3,108.00,,-------,-------,-------,-------,-------
2154,國立臺東大學,音樂學系A組,術科x2.00 英x1.75 國x1.50,2,230.70,,-------,-------,-------,-------,-------
2155,國立臺東大學,音樂學系B組,國x2.00 英x1.50 歷x1.00,1,84.00,,-------,-------,-------,-------,-------
2156,國立臺東大學,生命科學系,生x2.00 化x1.50 英x1.00 國x1.00,5,95.50,,-------,-------,-------,-------,-------
2157,國立臺東大學,資訊工程學系,數Ax2.00 英x2.00 國x1.50 物x1.00,19,139.50,數學A 20,-------,-------,-------,-------,-------
2160,國立臺東大學,資訊管理學系,英x2.00 數Bx2.00 公x1.75 國x1.00,12,140.75,,-------,-------,-------,-------,-------
2161,國立臺東大學,應用數學系,數Ax2.00 國x2.00 英x1.50 物x1.00,2,126.00,,-------,-------,-------,-------,-------
2162,國立臺東大學,應用科學系化學及奈米科學組,化x2.00 數Ax1.25 物x1.25 國x1.00 英x1.00,5,94.00,,-------,-------,-------,-------,-------
2163,國立臺東大學,應用科學系應用物理組,物x2.00 數Ax1.50 化x1.50 國x1.00 英x1.00,2,96.00,,-------,-------,-------,-------,-------
2164,國立臺東大學,綠色與資訊科技學士學位學程,數Bx2.00 英x1.00 國x1.00 物x1.00,4,84.00,,-------,-------,-------,-------,-------
2165,國立體育大學,體育推廣學系A,英x2.00 國x2.00 數Bx1.50 公x1.00,11,163.50,,166.40,-------,-------,-------,-------
2166,國立體育大學,體育推廣學系B,英x1.50 國x2.00 術科x2.00 數Bx1.00 公x1.00,11,221.74,,-------,-------,-------,-------,-------
